"","DATE","MONTH","QUARTER","IV_ID","IV_VALUE"
"30342","06/30/1983",Jun 1983,1983 Q2,"M2SL",2115.2
"30343","07/31/1983",Jul 1983,1983 Q3,"M2SL",2125.8
"30344","08/31/1983",Aug 1983,1983 Q3,"M2SL",2136.2
"30345","09/30/1983",Sep 1983,1983 Q3,"M2SL",2145.7
"30346","10/31/1983",Oct 1983,1983 Q4,"M2SL",2161.1
"30347","11/30/1983",Nov 1983,1983 Q4,"M2SL",2176
"30348","12/31/1983",Dec 1983,1983 Q4,"M2SL",2184.7
"30349","01/31/1984",Jan 1984,1984 Q1,"M2SL",2191.9
"30350","02/29/1984",Feb 1984,1984 Q1,"M2SL",2221.9
"30351","03/31/1984",Mar 1984,1984 Q1,"M2SL",2228.4
"30352","04/30/1984",Apr 1984,1984 Q2,"M2SL",2242.2
"30353","05/31/1984",May 1984,1984 Q2,"M2SL",2259.4
"30354","06/30/1984",Jun 1984,1984 Q2,"M2SL",2272.8
"30355","07/31/1984",Jul 1984,1984 Q3,"M2SL",2281
"30356","08/31/1984",Aug 1984,1984 Q3,"M2SL",2289.1
"30357","09/30/1984",Sep 1984,1984 Q3,"M2SL",2304.7
"30358","10/31/1984",Oct 1984,1984 Q4,"M2SL",2317
"30359","11/30/1984",Nov 1984,1984 Q4,"M2SL",2346.2
"30360","12/31/1984",Dec 1984,1984 Q4,"M2SL",2375
"30361","01/31/1985",Jan 1985,1985 Q1,"M2SL",2400.4
"30362","02/28/1985",Feb 1985,1985 Q1,"M2SL",2420.6
"30363","03/31/1985",Mar 1985,1985 Q1,"M2SL",2427.4
"30364","04/30/1985",Apr 1985,1985 Q2,"M2SL",2427
"30365","05/31/1985",May 1985,1985 Q2,"M2SL",2444.2
"30366","06/30/1985",Jun 1985,1985 Q2,"M2SL",2472.8
"30367","07/31/1985",Jul 1985,1985 Q3,"M2SL",2490.3
"30368","08/31/1985",Aug 1985,1985 Q3,"M2SL",2513.3
"30369","09/30/1985",Sep 1985,1985 Q3,"M2SL",2528.4
"30370","10/31/1985",Oct 1985,1985 Q4,"M2SL",2532.7
"30371","11/30/1985",Nov 1985,1985 Q4,"M2SL",2547.3
"30372","12/31/1985",Dec 1985,1985 Q4,"M2SL",2563.1
"30373","01/31/1986",Jan 1986,1986 Q1,"M2SL",2567.1
"30374","02/28/1986",Feb 1986,1986 Q1,"M2SL",2577
"30375","03/31/1986",Mar 1986,1986 Q1,"M2SL",2589.9
"30376","04/30/1986",Apr 1986,1986 Q2,"M2SL",2621
"30377","05/31/1986",May 1986,1986 Q2,"M2SL",2647.7
"30378","06/30/1986",Jun 1986,1986 Q2,"M2SL",2667.3
"30379","07/31/1986",Jul 1986,1986 Q3,"M2SL",2697.1
"30380","08/31/1986",Aug 1986,1986 Q3,"M2SL",2722.5
"30381","09/30/1986",Sep 1986,1986 Q3,"M2SL",2740.6
"30382","10/31/1986",Oct 1986,1986 Q4,"M2SL",2764.4
"30383","11/30/1986",Nov 1986,1986 Q4,"M2SL",2780.1
"30384","12/31/1986",Dec 1986,1986 Q4,"M2SL",2804.3
"30385","01/31/1987",Jan 1987,1987 Q1,"M2SL",2819
"30386","02/28/1987",Feb 1987,1987 Q1,"M2SL",2818.6
"30387","03/31/1987",Mar 1987,1987 Q1,"M2SL",2825.6
"30388","04/30/1987",Apr 1987,1987 Q2,"M2SL",2839.6
"30389","05/31/1987",May 1987,1987 Q2,"M2SL",2838.9
"30390","06/30/1987",Jun 1987,1987 Q2,"M2SL",2842.8
"30391","07/31/1987",Jul 1987,1987 Q3,"M2SL",2847.9
"30392","08/31/1987",Aug 1987,1987 Q3,"M2SL",2860.1
"30393","09/30/1987",Sep 1987,1987 Q3,"M2SL",2874.6
"30394","10/31/1987",Oct 1987,1987 Q4,"M2SL",2889.5
"30395","11/30/1987",Nov 1987,1987 Q4,"M2SL",2894
"30396","12/31/1987",Dec 1987,1987 Q4,"M2SL",2897.1
"30397","01/31/1988",Jan 1988,1988 Q1,"M2SL",2920.9
"30398","02/29/1988",Feb 1988,1988 Q1,"M2SL",2946.6
"30399","03/31/1988",Mar 1988,1988 Q1,"M2SL",2968.9
"30400","04/30/1988",Apr 1988,1988 Q2,"M2SL",2992.2
"30401","05/31/1988",May 1988,1988 Q2,"M2SL",3004.4
"30402","06/30/1988",Jun 1988,1988 Q2,"M2SL",3018.1
"30403","07/31/1988",Jul 1988,1988 Q3,"M2SL",3024
"30404","08/31/1988",Aug 1988,1988 Q3,"M2SL",3032.6
"30405","09/30/1988",Sep 1988,1988 Q3,"M2SL",3034.5
"30406","10/31/1988",Oct 1988,1988 Q4,"M2SL",3037.9
"30407","11/30/1988",Nov 1988,1988 Q4,"M2SL",3053.5
"30408","12/31/1988",Dec 1988,1988 Q4,"M2SL",3066.2
"30409","01/31/1989",Jan 1989,1989 Q1,"M2SL",3070.1
"30410","02/28/1989",Feb 1989,1989 Q1,"M2SL",3070.7
"30411","03/31/1989",Mar 1989,1989 Q1,"M2SL",3081.1
"30412","04/30/1989",Apr 1989,1989 Q2,"M2SL",3081.1
"30413","05/31/1989",May 1989,1989 Q2,"M2SL",3072.8
"30414","06/30/1989",Jun 1989,1989 Q2,"M2SL",3090
"30415","07/31/1989",Jul 1989,1989 Q3,"M2SL",3119.1
"30416","08/31/1989",Aug 1989,1989 Q3,"M2SL",3136
"30417","09/30/1989",Sep 1989,1989 Q3,"M2SL",3156.3
"30418","10/31/1989",Oct 1989,1989 Q4,"M2SL",3176.1
"30419","11/30/1989",Nov 1989,1989 Q4,"M2SL",3199.1
"30420","12/31/1989",Dec 1989,1989 Q4,"M2SL",3215.9
"30421","01/31/1990",Jan 1990,1990 Q1,"M2SL",3233.5
"30422","02/28/1990",Feb 1990,1990 Q1,"M2SL",3257
"30423","03/31/1990",Mar 1990,1990 Q1,"M2SL",3268.6
"30424","04/30/1990",Apr 1990,1990 Q2,"M2SL",3271.7
"30425","05/31/1990",May 1990,1990 Q2,"M2SL",3260.7
"30426","06/30/1990",Jun 1990,1990 Q2,"M2SL",3268.7
"30427","07/31/1990",Jul 1990,1990 Q3,"M2SL",3280.8
"30428","08/31/1990",Aug 1990,1990 Q3,"M2SL",3302.1
"30429","09/30/1990",Sep 1990,1990 Q3,"M2SL",3317.9
"30430","10/31/1990",Oct 1990,1990 Q4,"M2SL",3320.3
"30431","11/30/1990",Nov 1990,1990 Q4,"M2SL",3318.4
"30432","12/31/1990",Dec 1990,1990 Q4,"M2SL",3320.3
"30433","01/31/1991",Jan 1991,1991 Q1,"M2SL",3333.4
"30434","02/28/1991",Feb 1991,1991 Q1,"M2SL",3356.2
"30435","03/31/1991",Mar 1991,1991 Q1,"M2SL",3378.1
"30436","04/30/1991",Apr 1991,1991 Q2,"M2SL",3385.3
"30437","05/31/1991",May 1991,1991 Q2,"M2SL",3394.3
"30438","06/30/1991",Jun 1991,1991 Q2,"M2SL",3398.7
"30439","07/31/1991",Jul 1991,1991 Q3,"M2SL",3388
"30440","08/31/1991",Aug 1991,1991 Q3,"M2SL",3390.9
"30441","09/30/1991",Sep 1991,1991 Q3,"M2SL",3391.5
"30442","10/31/1991",Oct 1991,1991 Q4,"M2SL",3400.3
"30443","11/30/1991",Nov 1991,1991 Q4,"M2SL",3408.2
"30444","12/31/1991",Dec 1991,1991 Q4,"M2SL",3425.5
"30445","01/31/1992",Jan 1992,1992 Q1,"M2SL",3451.4
"30446","02/29/1992",Feb 1992,1992 Q1,"M2SL",3475.4
"30447","03/31/1992",Mar 1992,1992 Q1,"M2SL",3473.2
"30448","04/30/1992",Apr 1992,1992 Q2,"M2SL",3467.9
"30449","05/31/1992",May 1992,1992 Q2,"M2SL",3468.5
"30450","06/30/1992",Jun 1992,1992 Q2,"M2SL",3458.8
"30451","07/31/1992",Jul 1992,1992 Q3,"M2SL",3454.9
"30452","08/31/1992",Aug 1992,1992 Q3,"M2SL",3467.9
"30453","09/30/1992",Sep 1992,1992 Q3,"M2SL",3479.7
"30454","10/31/1992",Oct 1992,1992 Q4,"M2SL",3497.7
"30455","11/30/1992",Nov 1992,1992 Q4,"M2SL",3505.1
"30456","12/31/1992",Dec 1992,1992 Q4,"M2SL",3504.3
"30457","01/31/1993",Jan 1993,1993 Q1,"M2SL",3490
"30458","02/28/1993",Feb 1993,1993 Q1,"M2SL",3482.9
"30459","03/31/1993",Mar 1993,1993 Q1,"M2SL",3471.8
"30460","04/30/1993",Apr 1993,1993 Q2,"M2SL",3472.8
"30461","05/31/1993",May 1993,1993 Q2,"M2SL",3506
"30462","06/30/1993",Jun 1993,1993 Q2,"M2SL",3511.9
"30463","07/31/1993",Jul 1993,1993 Q3,"M2SL",3515.3
"30464","08/31/1993",Aug 1993,1993 Q3,"M2SL",3526.7
"30465","09/30/1993",Sep 1993,1993 Q3,"M2SL",3534.6
"30466","10/31/1993",Oct 1993,1993 Q4,"M2SL",3534.7
"30467","11/30/1993",Nov 1993,1993 Q4,"M2SL",3548.3
"30468","12/31/1993",Dec 1993,1993 Q4,"M2SL",3556.8
"30469","01/31/1994",Jan 1994,1994 Q1,"M2SL",3570.5
"30470","02/28/1994",Feb 1994,1994 Q1,"M2SL",3569.9
"30471","03/31/1994",Mar 1994,1994 Q1,"M2SL",3583.6
"30472","04/30/1994",Apr 1994,1994 Q2,"M2SL",3587.8
"30473","05/31/1994",May 1994,1994 Q2,"M2SL",3588.6
"30474","06/30/1994",Jun 1994,1994 Q2,"M2SL",3582.4
"30475","07/31/1994",Jul 1994,1994 Q3,"M2SL",3595.1
"30476","08/31/1994",Aug 1994,1994 Q3,"M2SL",3597.2
"30477","09/30/1994",Sep 1994,1994 Q3,"M2SL",3594.5
"30478","10/31/1994",Oct 1994,1994 Q4,"M2SL",3592.5
"30479","11/30/1994",Nov 1994,1994 Q4,"M2SL",3595.5
"30480","12/31/1994",Dec 1994,1994 Q4,"M2SL",3599.5
"30481","01/31/1995",Jan 1995,1995 Q1,"M2SL",3627.5
"30482","02/28/1995",Feb 1995,1995 Q1,"M2SL",3621.7
"30483","03/31/1995",Mar 1995,1995 Q1,"M2SL",3632.1
"30484","04/30/1995",Apr 1995,1995 Q2,"M2SL",3643.4
"30485","05/31/1995",May 1995,1995 Q2,"M2SL",3658.3
"30486","06/30/1995",Jun 1995,1995 Q2,"M2SL",3692.2
"30487","07/31/1995",Jul 1995,1995 Q3,"M2SL",3710.8
"30488","08/31/1995",Aug 1995,1995 Q3,"M2SL",3740
"30489","09/30/1995",Sep 1995,1995 Q3,"M2SL",3757.4
"30490","10/31/1995",Oct 1995,1995 Q4,"M2SL",3756.8
"30491","11/30/1995",Nov 1995,1995 Q4,"M2SL",3763.5
"30492","12/31/1995",Dec 1995,1995 Q4,"M2SL",3777.8
"30493","01/31/1996",Jan 1996,1996 Q1,"M2SL",3685
"30494","02/29/1996",Feb 1996,1996 Q1,"M2SL",3690.5
"30495","03/31/1996",Mar 1996,1996 Q1,"M2SL",3722.7
"30496","04/30/1996",Apr 1996,1996 Q2,"M2SL",3730.6
"30497","05/31/1996",May 1996,1996 Q2,"M2SL",3721.7
"30498","06/30/1996",Jun 1996,1996 Q2,"M2SL",3747.9
"30499","07/31/1996",Jul 1996,1996 Q3,"M2SL",3755
"30500","08/31/1996",Aug 1996,1996 Q3,"M2SL",3757.2
"30501","09/30/1996",Sep 1996,1996 Q3,"M2SL",3765.3
"30502","10/31/1996",Oct 1996,1996 Q4,"M2SL",3776.1
"30503","11/30/1996",Nov 1996,1996 Q4,"M2SL",3796.2
"30504","12/31/1996",Dec 1996,1996 Q4,"M2SL",3825.6
"30505","01/31/1997",Jan 1997,1997 Q1,"M2SL",3849.6
"30506","02/28/1997",Feb 1997,1997 Q1,"M2SL",3866.3
"30507","03/31/1997",Mar 1997,1997 Q1,"M2SL",3881.1
"30508","04/30/1997",Apr 1997,1997 Q2,"M2SL",3903.9
"30509","05/31/1997",May 1997,1997 Q2,"M2SL",3900.4
"30510","06/30/1997",Jun 1997,1997 Q2,"M2SL",3916.2
"30511","07/31/1997",Jul 1997,1997 Q3,"M2SL",3934.2
"30512","08/31/1997",Aug 1997,1997 Q3,"M2SL",3965.6
"30513","09/30/1997",Sep 1997,1997 Q3,"M2SL",3989
"30514","10/31/1997",Oct 1997,1997 Q4,"M2SL",3976.3
"30515","11/30/1997",Nov 1997,1997 Q4,"M2SL",3998.3
"30516","12/31/1997",Dec 1997,1997 Q4,"M2SL",4020.6
"30517","01/31/1998",Jan 1998,1998 Q1,"M2SL",4063.8
"30518","02/28/1998",Feb 1998,1998 Q1,"M2SL",4096.3
"30519","03/31/1998",Mar 1998,1998 Q1,"M2SL",4123.6
"30520","04/30/1998",Apr 1998,1998 Q2,"M2SL",4159.6
"30521","05/31/1998",May 1998,1998 Q2,"M2SL",4171.3
"30522","06/30/1998",Jun 1998,1998 Q2,"M2SL",4192.9
"30523","07/31/1998",Jul 1998,1998 Q3,"M2SL",4210.1
"30524","08/31/1998",Aug 1998,1998 Q3,"M2SL",4237
"30525","09/30/1998",Sep 1998,1998 Q3,"M2SL",4297.1
"30526","10/31/1998",Oct 1998,1998 Q4,"M2SL",4339.8
"30527","11/30/1998",Nov 1998,1998 Q4,"M2SL",4376
"30528","12/31/1998",Dec 1998,1998 Q4,"M2SL",4412.6
"30529","01/31/1999",Jan 1999,1999 Q1,"M2SL",4436.2
"30530","02/28/1999",Feb 1999,1999 Q1,"M2SL",4446.2
"30531","03/31/1999",Mar 1999,1999 Q1,"M2SL",4456.7
"30532","04/30/1999",Apr 1999,1999 Q2,"M2SL",4489.8
"30533","05/31/1999",May 1999,1999 Q2,"M2SL",4507.1
"30534","06/30/1999",Jun 1999,1999 Q2,"M2SL",4522.8
"30535","07/31/1999",Jul 1999,1999 Q3,"M2SL",4542.3
"30536","08/31/1999",Aug 1999,1999 Q3,"M2SL",4561.8
"30537","09/30/1999",Sep 1999,1999 Q3,"M2SL",4579.7
"30538","10/31/1999",Oct 1999,1999 Q4,"M2SL",4602.3
"30539","11/30/1999",Nov 1999,1999 Q4,"M2SL",4627.2
"30540","12/31/1999",Dec 1999,1999 Q4,"M2SL",4662.8
"30541","01/31/2000",Jan 2000,2000 Q1,"M2SL",4683.9
"30542","02/29/2000",Feb 2000,2000 Q1,"M2SL",4683.7
"30543","03/31/2000",Mar 2000,2000 Q1,"M2SL",4718
"30544","04/30/2000",Apr 2000,2000 Q2,"M2SL",4759.3
"30545","05/31/2000",May 2000,2000 Q2,"M2SL",4759.1
"30546","06/30/2000",Jun 2000,2000 Q2,"M2SL",4776.8
"30547","07/31/2000",Jul 2000,2000 Q3,"M2SL",4790.3
"30548","08/31/2000",Aug 2000,2000 Q3,"M2SL",4827.9
"30549","09/30/2000",Sep 2000,2000 Q3,"M2SL",4860.9
"30550","10/31/2000",Oct 2000,2000 Q4,"M2SL",4888.8
"30551","11/30/2000",Nov 2000,2000 Q4,"M2SL",4886.8
"30552","12/31/2000",Dec 2000,2000 Q4,"M2SL",4933.3
"30553","01/31/2001",Jan 2001,2001 Q1,"M2SL",4996.5
"30554","02/28/2001",Feb 2001,2001 Q1,"M2SL",5042.8
"30555","03/31/2001",Mar 2001,2001 Q1,"M2SL",5099.5
"30556","04/30/2001",Apr 2001,2001 Q2,"M2SL",5144
"30557","05/31/2001",May 2001,2001 Q2,"M2SL",5166.9
"30558","06/30/2001",Jun 2001,2001 Q2,"M2SL",5207.7
"30559","07/31/2001",Jul 2001,2001 Q3,"M2SL",5245.9
"30560","08/31/2001",Aug 2001,2001 Q3,"M2SL",5285
"30561","09/30/2001",Sep 2001,2001 Q3,"M2SL",5378.5
"30562","10/31/2001",Oct 2001,2001 Q4,"M2SL",5400.1
"30563","11/30/2001",Nov 2001,2001 Q4,"M2SL",5413.2
"30564","12/31/2001",Dec 2001,2001 Q4,"M2SL",5447.6
"30565","01/31/2002",Jan 2002,2002 Q1,"M2SL",5464.9
"30566","02/28/2002",Feb 2002,2002 Q1,"M2SL",5499
"30567","03/31/2002",Mar 2002,2002 Q1,"M2SL",5496.5
"30568","04/30/2002",Apr 2002,2002 Q2,"M2SL",5480.1
"30569","05/31/2002",May 2002,2002 Q2,"M2SL",5544
"30570","06/30/2002",Jun 2002,2002 Q2,"M2SL",5576
"30571","07/31/2002",Jul 2002,2002 Q3,"M2SL",5638.9
"30572","08/31/2002",Aug 2002,2002 Q3,"M2SL",5685.6
"30573","09/30/2002",Sep 2002,2002 Q3,"M2SL",5709.4
"30574","10/31/2002",Oct 2002,2002 Q4,"M2SL",5759.1
"30575","11/30/2002",Nov 2002,2002 Q4,"M2SL",5801.2
"30576","12/31/2002",Dec 2002,2002 Q4,"M2SL",5815.5
"30577","01/31/2003",Jan 2003,2003 Q1,"M2SL",5820.2
"30578","02/28/2003",Feb 2003,2003 Q1,"M2SL",5880.1
"30579","03/31/2003",Mar 2003,2003 Q1,"M2SL",5893.6
"30580","04/30/2003",Apr 2003,2003 Q2,"M2SL",5921.2
"30581","05/31/2003",May 2003,2003 Q2,"M2SL",6000.1
"30582","06/30/2003",Jun 2003,2003 Q2,"M2SL",6046.2
"30583","07/31/2003",Jul 2003,2003 Q3,"M2SL",6094.3
"30584","08/31/2003",Aug 2003,2003 Q3,"M2SL",6133
"30585","09/30/2003",Sep 2003,2003 Q3,"M2SL",6109.4
"30586","10/31/2003",Oct 2003,2003 Q4,"M2SL",6089.2
"30587","11/30/2003",Nov 2003,2003 Q4,"M2SL",6070.6
"30588","12/31/2003",Dec 2003,2003 Q4,"M2SL",6044.5
"30589","01/31/2004",Jan 2004,2004 Q1,"M2SL",6065.3
"30590","02/29/2004",Feb 2004,2004 Q1,"M2SL",6127.6
"30591","03/31/2004",Mar 2004,2004 Q1,"M2SL",6174.1
"30592","04/30/2004",Apr 2004,2004 Q2,"M2SL",6220.8
"30593","05/31/2004",May 2004,2004 Q2,"M2SL",6269.1
"30594","06/30/2004",Jun 2004,2004 Q2,"M2SL",6292.7
"30595","07/31/2004",Jul 2004,2004 Q3,"M2SL",6283.7
"30596","08/31/2004",Aug 2004,2004 Q3,"M2SL",6298.5
"30597","09/30/2004",Sep 2004,2004 Q3,"M2SL",6327.1
"30598","10/31/2004",Oct 2004,2004 Q4,"M2SL",6342.6
"30599","11/30/2004",Nov 2004,2004 Q4,"M2SL",6381.9
"30600","12/31/2004",Dec 2004,2004 Q4,"M2SL",6397.6
"30601","01/31/2005",Jan 2005,2005 Q1,"M2SL",6430.3
"30602","02/28/2005",Feb 2005,2005 Q1,"M2SL",6443.3
"30603","03/31/2005",Mar 2005,2005 Q1,"M2SL",6475.2
"30604","04/30/2005",Apr 2005,2005 Q2,"M2SL",6469.7
"30605","05/31/2005",May 2005,2005 Q2,"M2SL",6464.2
"30606","06/30/2005",Jun 2005,2005 Q2,"M2SL",6503.1
"30607","07/31/2005",Jul 2005,2005 Q3,"M2SL",6510.7
"30608","08/31/2005",Aug 2005,2005 Q3,"M2SL",6550.3
"30609","09/30/2005",Sep 2005,2005 Q3,"M2SL",6588
"30610","10/31/2005",Oct 2005,2005 Q4,"M2SL",6626.7
"30611","11/30/2005",Nov 2005,2005 Q4,"M2SL",6652.7
"30612","12/31/2005",Dec 2005,2005 Q4,"M2SL",6691.5
"30613","01/31/2006",Jan 2006,2006 Q1,"M2SL",6743
"30614","02/28/2006",Feb 2006,2006 Q1,"M2SL",6756.8
"30615","03/31/2006",Mar 2006,2006 Q1,"M2SL",6777.2
"30616","04/30/2006",Apr 2006,2006 Q2,"M2SL",6798.3
"30617","05/31/2006",May 2006,2006 Q2,"M2SL",6796.4
"30618","06/30/2006",Jun 2006,2006 Q2,"M2SL",6825.8
"30619","07/31/2006",Jul 2006,2006 Q3,"M2SL",6851.6
"30620","08/31/2006",Aug 2006,2006 Q3,"M2SL",6874.3
"30621","09/30/2006",Sep 2006,2006 Q3,"M2SL",6878
"30622","10/31/2006",Oct 2006,2006 Q4,"M2SL",6939.5
"30623","11/30/2006",Nov 2006,2006 Q4,"M2SL",6976.8
"30624","12/31/2006",Dec 2006,2006 Q4,"M2SL",7023.4
"30625","01/31/2007",Jan 2007,2007 Q1,"M2SL",7081.3
"30626","02/28/2007",Feb 2007,2007 Q1,"M2SL",7112.1
"30627","03/31/2007",Mar 2007,2007 Q1,"M2SL",7168.7
"30628","04/30/2007",Apr 2007,2007 Q2,"M2SL",7218.7
"30629","05/31/2007",May 2007,2007 Q2,"M2SL",7242.5
"30630","06/30/2007",Jun 2007,2007 Q2,"M2SL",7241.2
"30631","07/31/2007",Jul 2007,2007 Q3,"M2SL",7269.2
"30632","08/31/2007",Aug 2007,2007 Q3,"M2SL",7333.8
"30633","09/30/2007",Sep 2007,2007 Q3,"M2SL",7372
"30634","10/31/2007",Oct 2007,2007 Q4,"M2SL",7395.8
"30635","11/30/2007",Nov 2007,2007 Q4,"M2SL",7424.5
"30636","12/31/2007",Dec 2007,2007 Q4,"M2SL",7458.2
"30637","01/31/2008",Jan 2008,2008 Q1,"M2SL",7498.6
"30638","02/29/2008",Feb 2008,2008 Q1,"M2SL",7601.6
"30639","03/31/2008",Mar 2008,2008 Q1,"M2SL",7661
"30640","04/30/2008",Apr 2008,2008 Q2,"M2SL",7677
"30641","05/31/2008",May 2008,2008 Q2,"M2SL",7684
"30642","06/30/2008",Jun 2008,2008 Q2,"M2SL",7687.1
"30643","07/31/2008",Jul 2008,2008 Q3,"M2SL",7725.9
"30644","08/31/2008",Aug 2008,2008 Q3,"M2SL",7716.5
"30645","09/30/2008",Sep 2008,2008 Q3,"M2SL",7769.4
"30646","10/31/2008",Oct 2008,2008 Q4,"M2SL",7878.9
"30647","11/30/2008",Nov 2008,2008 Q4,"M2SL",7934
"30648","12/31/2008",Dec 2008,2008 Q4,"M2SL",8108.4
"30649","01/31/2009",Jan 2009,2009 Q1,"M2SL",8242.8
"30650","02/28/2009",Feb 2009,2009 Q1,"M2SL",8275.5
"30651","03/31/2009",Mar 2009,2009 Q1,"M2SL",8313.2
"30652","04/30/2009",Apr 2009,2009 Q2,"M2SL",8264.4
"30653","05/31/2009",May 2009,2009 Q2,"M2SL",8327.9
"30654","06/30/2009",Jun 2009,2009 Q2,"M2SL",8370.1
"30655","07/31/2009",Jul 2009,2009 Q3,"M2SL",8347.8
"30656","08/31/2009",Aug 2009,2009 Q3,"M2SL",8297.7
"30657","09/30/2009",Sep 2009,2009 Q3,"M2SL",8334.5
"30658","10/31/2009",Oct 2009,2009 Q4,"M2SL",8359.8
"30659","11/30/2009",Nov 2009,2009 Q4,"M2SL",8392.1
"30660","12/31/2009",Dec 2009,2009 Q4,"M2SL",8410.3
"30661","01/31/2010",Jan 2010,2010 Q1,"M2SL",8463.1
"30662","02/28/2010",Feb 2010,2010 Q1,"M2SL",8518.7
"30663","03/31/2010",Mar 2010,2010 Q1,"M2SL",8512.1
"30664","04/30/2010",Apr 2010,2010 Q2,"M2SL",8479.8
"30665","05/31/2010",May 2010,2010 Q2,"M2SL",8560.1
"30666","06/30/2010",Jun 2010,2010 Q2,"M2SL",8611.8
"30667","07/31/2010",Jul 2010,2010 Q3,"M2SL",8610.4
"30668","08/31/2010",Aug 2010,2010 Q3,"M2SL",8658
"30669","09/30/2010",Sep 2010,2010 Q3,"M2SL",8709
"30670","10/31/2010",Oct 2010,2010 Q4,"M2SL",8766.1
"30671","11/30/2010",Nov 2010,2010 Q4,"M2SL",8804.2
"30672","12/31/2010",Dec 2010,2010 Q4,"M2SL",8836.9
"30673","01/31/2011",Jan 2011,2011 Q1,"M2SL",8837
"30674","02/28/2011",Feb 2011,2011 Q1,"M2SL",8890.1
"30675","03/31/2011",Mar 2011,2011 Q1,"M2SL",8913.5
"30676","04/30/2011",Apr 2011,2011 Q2,"M2SL",8945.7
"30677","05/31/2011",May 2011,2011 Q2,"M2SL",9000.7
"30678","06/30/2011",Jun 2011,2011 Q2,"M2SL",9111.7
"30679","07/31/2011",Jul 2011,2011 Q3,"M2SL",9313.4
"30680","08/31/2011",Aug 2011,2011 Q3,"M2SL",9544.9
"30681","09/30/2011",Sep 2011,2011 Q3,"M2SL",9586.9
"30682","10/31/2011",Oct 2011,2011 Q4,"M2SL",9606.5
"30683","11/30/2011",Nov 2011,2011 Q4,"M2SL",9641.9
"30684","12/31/2011",Dec 2011,2011 Q4,"M2SL",9675.8
"30685","01/31/2012",Jan 2012,2012 Q1,"M2SL",9766
"30686","02/29/2012",Feb 2012,2012 Q1,"M2SL",9787.4
"30687","03/31/2012",Mar 2012,2012 Q1,"M2SL",9821.4
"30688","04/30/2012",Apr 2012,2012 Q2,"M2SL",9842.3
"30689","05/31/2012",May 2012,2012 Q2,"M2SL",9875.4
"30690","06/30/2012",Jun 2012,2012 Q2,"M2SL",9943.7
"30691","07/31/2012",Jul 2012,2012 Q3,"M2SL",10020.9
"30692","08/31/2012",Aug 2012,2012 Q3,"M2SL",10058.2
"30693","09/30/2012",Sep 2012,2012 Q3,"M2SL",10128
"30694","10/31/2012",Oct 2012,2012 Q4,"M2SL",10221
"30695","11/30/2012",Nov 2012,2012 Q4,"M2SL",10269.5
"30696","12/31/2012",Dec 2012,2012 Q4,"M2SL",10408
"30697","01/31/2013",Jan 2013,2013 Q1,"M2SL",10440.2
"30698","02/28/2013",Feb 2013,2013 Q1,"M2SL",10412.6
"30699","03/31/2013",Mar 2013,2013 Q1,"M2SL",10446.4
"30700","04/30/2013",Apr 2013,2013 Q2,"M2SL",10525.9
"30701","05/31/2013",May 2013,2013 Q2,"M2SL",10552.6
"30702","06/30/2013",Jun 2013,2013 Q2,"M2SL",10598.1
"30703","07/31/2013",Jul 2013,2013 Q3,"M2SL",10710
"30704","08/31/2013",Aug 2013,2013 Q3,"M2SL",10770.8
"30705","09/30/2013",Sep 2013,2013 Q3,"M2SL",10818.5
"30706","10/31/2013",Oct 2013,2013 Q4,"M2SL",10953
"30707","11/30/2013",Nov 2013,2013 Q4,"M2SL",10932.8
"30708","12/31/2013",Dec 2013,2013 Q4,"M2SL",10986.3
"30709","01/31/2014",Jan 2014,2014 Q1,"M2SL",11011.8
"30710","02/28/2014",Feb 2014,2014 Q1,"M2SL",11113
"30711","03/31/2014",Mar 2014,2014 Q1,"M2SL",11158
"30712","04/30/2014",Apr 2014,2014 Q2,"M2SL",11215.4
"30713","05/31/2014",May 2014,2014 Q2,"M2SL",11287.3
"30714","06/30/2014",Jun 2014,2014 Q2,"M2SL",11335.1
"30715","07/31/2014",Jul 2014,2014 Q3,"M2SL",11423.1
"30716","08/31/2014",Aug 2014,2014 Q3,"M2SL",11453.4
"30717","09/30/2014",Sep 2014,2014 Q3,"M2SL",11474.1
"30718","10/31/2014",Oct 2014,2014 Q4,"M2SL",11510.5
"30719","11/30/2014",Nov 2014,2014 Q4,"M2SL",11561.9
"30720","12/31/2014",Dec 2014,2014 Q4,"M2SL",11632
"30721","01/31/2015",Jan 2015,2015 Q1,"M2SL",11700.3
"30722","02/28/2015",Feb 2015,2015 Q1,"M2SL",11820.3
"30723","03/31/2015",Mar 2015,2015 Q1,"M2SL",11846
"30724","04/30/2015",Apr 2015,2015 Q2,"M2SL",11894.9
"30725","05/31/2015",May 2015,2015 Q2,"M2SL",11937.1
"30726","06/30/2015",Jun 2015,2015 Q2,"M2SL",11982.4
"30727","07/31/2015",Jul 2015,2015 Q3,"M2SL",12059.1
"30728","08/31/2015",Aug 2015,2015 Q3,"M2SL",12138.3
"30729","09/30/2015",Sep 2015,2015 Q3,"M2SL",12196.2
"30730","10/31/2015",Oct 2015,2015 Q4,"M2SL",12200.4
"30731","11/30/2015",Nov 2015,2015 Q4,"M2SL",12288.1
"30732","12/31/2015",Dec 2015,2015 Q4,"M2SL",12330
"30733","01/31/2016",Jan 2016,2016 Q1,"M2SL",12418.3
