"","DATE","MONTH","QUARTER","CSI_ID","CSI_VALUE"
"387","01/31/2016",Jan 2016,2016 Q1,"CO_nat_gas",33.959999
"388","02/29/2016",Feb 2016,2016 Q1,"CO_nat_gas",24.08
"389","03/31/2016",Mar 2016,2016 Q1,"CO_nat_gas",26.639999
"390","04/30/2016",Apr 2016,2016 Q2,"CO_nat_gas",27.719999
"391","05/31/2016",May 2016,2016 Q2,"CO_nat_gas",27.559999
"392","06/30/2016",Jun 2016,2016 Q2,"CO_nat_gas",34.560001
"393","07/31/2016",Jul 2016,2016 Q3,"CO_nat_gas",34.200001
"394","08/31/2016",Aug 2016,2016 Q3,"CO_nat_gas",33.799999
"395","09/30/2016",Sep 2016,2016 Q3,"CO_nat_gas",33.439999
"396","10/31/2016",Oct 2016,2016 Q4,"CO_nat_gas",32.32
"397","11/30/2016",Nov 2016,2016 Q4,"CO_nat_gas",33.720001
"398","12/31/2016",Dec 2016,2016 Q4,"CO_nat_gas",37.360001
"399","01/31/2017",Jan 2017,2017 Q1,"CO_nat_gas",31.440001
"400","02/28/2017",Feb 2017,2017 Q1,"CO_nat_gas",26.76
"401","03/31/2017",Mar 2017,2017 Q1,"CO_nat_gas",30.280001
"402","04/30/2017",Apr 2017,2017 Q2,"CO_nat_gas",30.280001
"403","05/31/2017",May 2017,2017 Q2,"CO_nat_gas",27.68
"404","06/30/2017",Jun 2017,2017 Q2,"CO_nat_gas",27.120001
"405","07/31/2017",Jul 2017,2017 Q3,"CO_nat_gas",25.280001
"406","08/31/2017",Aug 2017,2017 Q3,"CO_nat_gas",26.84
"407","09/30/2017",Sep 2017,2017 Q3,"CO_nat_gas",26.280001
"408","10/31/2017",Oct 2017,2017 Q4,"CO_nat_gas",23.92
"409","11/30/2017",Nov 2017,2017 Q4,"CO_nat_gas",24.200001
"410","12/31/2017",Dec 2017,2017 Q4,"CO_nat_gas",23.32
"411","01/31/2018",Jan 2018,2018 Q1,"CO_nat_gas",25.08
"412","02/28/2018",Feb 2018,2018 Q1,"CO_nat_gas",22.26
"413","03/31/2018",Mar 2018,2018 Q1,"CO_nat_gas",22.549999
"414","04/30/2018",Apr 2018,2018 Q2,"CO_nat_gas",22.559999
"415","05/31/2018",May 2018,2018 Q2,"CO_nat_gas",23.889999
"416","06/30/2018",Jun 2018,2018 Q2,"CO_nat_gas",23.700001
"417","07/31/2018",Jul 2018,2018 Q3,"CO_nat_gas",22.809999
"418","08/31/2018",Aug 2018,2018 Q3,"CO_nat_gas",23.950001
"419","09/30/2018",Sep 2018,2018 Q3,"CO_nat_gas",24.83
"420","10/31/2018",Oct 2018,2018 Q4,"CO_nat_gas",26.700001
"421","11/30/2018",Nov 2018,2018 Q4,"CO_nat_gas",37.32
"422","12/31/2018",Dec 2018,2018 Q4,"CO_nat_gas",24.709999
"423","01/31/2019",Jan 2019,2019 Q1,"CO_nat_gas",25.280001
"424","02/28/2019",Feb 2019,2019 Q1,"CO_nat_gas",24.73
"425","03/31/2019",Mar 2019,2019 Q1,"CO_nat_gas",23.48
"426","04/30/2019",Apr 2019,2019 Q2,"CO_nat_gas",22.33
"427","06/30/2013",Jun 2013,2013 Q2,"CO_oil2",34.18
"428","07/31/2013",Jul 2013,2013 Q3,"CO_oil2",37.360001
"429","08/31/2013",Aug 2013,2013 Q3,"CO_oil2",38.48
"430","09/30/2013",Sep 2013,2013 Q3,"CO_oil2",36.849998
"431","10/31/2013",Oct 2013,2013 Q4,"CO_oil2",34.689999
"432","11/30/2013",Nov 2013,2013 Q4,"CO_oil2",33.459999
"433","12/31/2013",Dec 2013,2013 Q4,"CO_oil2",35.32
"434","01/31/2014",Jan 2014,2014 Q1,"CO_oil2",34.799999
"435","02/28/2014",Feb 2014,2014 Q1,"CO_oil2",36.740002
"436","03/31/2014",Mar 2014,2014 Q1,"CO_oil2",36.59
"437","04/30/2014",Apr 2014,2014 Q2,"CO_oil2",36.32
"438","05/31/2014",May 2014,2014 Q2,"CO_oil2",37.68
"439","06/30/2014",Jun 2014,2014 Q2,"CO_oil2",38.880001
"440","07/31/2014",Jul 2014,2014 Q3,"CO_oil2",36.32
"441","08/31/2014",Aug 2014,2014 Q3,"CO_oil2",35.759998
"442","09/30/2014",Sep 2014,2014 Q3,"CO_oil2",34.41
"443","10/31/2014",Oct 2014,2014 Q4,"CO_oil2",30.629999
"444","11/30/2014",Nov 2014,2014 Q4,"CO_oil2",25.58
"445","12/31/2014",Dec 2014,2014 Q4,"CO_oil2",20.360001
"446","01/31/2015",Jan 2015,2015 Q1,"CO_oil2",17.82
"447","02/28/2015",Feb 2015,2015 Q1,"CO_oil2",18.1
"448","03/31/2015",Mar 2015,2015 Q1,"CO_oil2",16.84
"449","04/30/2015",Apr 2015,2015 Q2,"CO_oil2",20.51
"450","05/31/2015",May 2015,2015 Q2,"CO_oil2",20.309999
"451","06/30/2015",Jun 2015,2015 Q2,"CO_oil2",19.879999
"452","07/31/2015",Jul 2015,2015 Q3,"CO_oil2",15.59
"453","08/31/2015",Aug 2015,2015 Q3,"CO_oil2",15.89
"454","09/30/2015",Sep 2015,2015 Q3,"CO_oil2",14.68
"455","10/31/2015",Oct 2015,2015 Q4,"CO_oil2",14.81
"456","11/30/2015",Nov 2015,2015 Q4,"CO_oil2",12.93
"457","12/31/2015",Dec 2015,2015 Q4,"CO_oil2",11
"458","01/31/2016",Jan 2016,2016 Q1,"CO_oil2",9.65
"459","02/29/2016",Feb 2016,2016 Q1,"CO_oil2",9
"460","03/31/2016",Mar 2016,2016 Q1,"CO_oil2",9.7
"461","04/30/2016",Apr 2016,2016 Q2,"CO_oil2",11.3
"462","05/31/2016",May 2016,2016 Q2,"CO_oil2",11.87
"463","06/30/2016",Jun 2016,2016 Q2,"CO_oil2",11.57
"464","07/31/2016",Jul 2016,2016 Q3,"CO_oil2",9.76
"465","08/31/2016",Aug 2016,2016 Q3,"CO_oil2",10.36
"466","09/30/2016",Sep 2016,2016 Q3,"CO_oil2",10.93
"467","10/31/2016",Oct 2016,2016 Q4,"CO_oil2",10.53
"468","11/30/2016",Nov 2016,2016 Q4,"CO_oil2",10.93
"469","12/31/2016",Dec 2016,2016 Q4,"CO_oil2",11.72
"470","01/31/2017",Jan 2017,2017 Q1,"CO_oil2",11.32
"471","02/28/2017",Feb 2017,2017 Q1,"CO_oil2",11.45
"472","03/31/2017",Mar 2017,2017 Q1,"CO_oil2",10.64
"473","04/30/2017",Apr 2017,2017 Q2,"CO_oil2",10.24
"474","05/31/2017",May 2017,2017 Q2,"CO_oil2",9.96
"475","06/30/2017",Jun 2017,2017 Q2,"CO_oil2",9.5
"476","07/31/2017",Jul 2017,2017 Q3,"CO_oil2",10.28
"477","08/31/2017",Aug 2017,2017 Q3,"CO_oil2",9.63
"478","09/30/2017",Sep 2017,2017 Q3,"CO_oil2",10.43
"479","10/31/2017",Oct 2017,2017 Q4,"CO_oil2",10.93
"480","11/30/2017",Nov 2017,2017 Q4,"CO_oil2",11.47
"481","12/31/2017",Dec 2017,2017 Q4,"CO_oil2",12.01
"482","01/31/2018",Jan 2018,2018 Q1,"CO_oil2",12.98
"483","02/28/2018",Feb 2018,2018 Q1,"CO_oil2",12.37
"484","03/31/2018",Mar 2018,2018 Q1,"CO_oil2",13.09
"485","04/30/2018",Apr 2018,2018 Q2,"CO_oil2",13.8
"486","05/31/2018",May 2018,2018 Q2,"CO_oil2",13.55
"487","06/30/2018",Jun 2018,2018 Q2,"CO_oil2",15.06
"488","07/31/2018",Jul 2018,2018 Q3,"CO_oil2",14.28
"489","08/31/2018",Aug 2018,2018 Q3,"CO_oil2",14.71
"490","09/30/2018",Sep 2018,2018 Q3,"CO_oil2",15.52
"491","10/31/2018",Oct 2018,2018 Q4,"CO_oil2",13.79
"492","11/30/2018",Nov 2018,2018 Q4,"CO_oil2",10.73
"493","12/31/2018",Dec 2018,2018 Q4,"CO_oil2",9.66
"494","01/31/2019",Jan 2019,2019 Q1,"CO_oil2",11.35
"495","02/28/2019",Feb 2019,2019 Q1,"CO_oil2",11.95
"496","03/31/2019",Mar 2019,2019 Q1,"CO_oil2",12.5
"497","04/30/2019",Apr 2019,2019 Q2,"CO_oil2",13.29
"498","06/30/2013",Jun 2013,2013 Q2,"EQ_mid_cap",210.100006
"499","07/31/2013",Jul 2013,2013 Q3,"EQ_mid_cap",224.110001
"500","08/31/2013",Aug 2013,2013 Q3,"EQ_mid_cap",215.449997
"501","09/30/2013",Sep 2013,2013 Q3,"EQ_mid_cap",226.330002
"502","10/31/2013",Oct 2013,2013 Q4,"EQ_mid_cap",234.520004
"503","11/30/2013",Nov 2013,2013 Q4,"EQ_mid_cap",237.429993
"504","12/31/2013",Dec 2013,2013 Q4,"EQ_mid_cap",244.199997
"505","01/31/2014",Jan 2014,2014 Q1,"EQ_mid_cap",238.779999
"506","02/28/2014",Feb 2014,2014 Q1,"EQ_mid_cap",250.389999
"507","03/31/2014",Mar 2014,2014 Q1,"EQ_mid_cap",250.570007
"508","04/30/2014",Apr 2014,2014 Q2,"EQ_mid_cap",246.839996
"509","05/31/2014",May 2014,2014 Q2,"EQ_mid_cap",250.880005
"510","06/30/2014",Jun 2014,2014 Q2,"EQ_mid_cap",260.559998
"511","07/31/2014",Jul 2014,2014 Q3,"EQ_mid_cap",249.130005
"512","08/31/2014",Aug 2014,2014 Q3,"EQ_mid_cap",261.73999
"513","09/30/2014",Sep 2014,2014 Q3,"EQ_mid_cap",249.320007
"514","10/31/2014",Oct 2014,2014 Q4,"EQ_mid_cap",258.119995
"515","11/30/2014",Nov 2014,2014 Q4,"EQ_mid_cap",262.859985
"516","12/31/2014",Dec 2014,2014 Q4,"EQ_mid_cap",263.970001
"517","01/31/2015",Jan 2015,2015 Q1,"EQ_mid_cap",261.070007
"518","02/28/2015",Feb 2015,2015 Q1,"EQ_mid_cap",274.200012
"519","03/31/2015",Mar 2015,2015 Q1,"EQ_mid_cap",277.23999
"520","04/30/2015",Apr 2015,2015 Q2,"EQ_mid_cap",273.149994
"521","05/31/2015",May 2015,2015 Q2,"EQ_mid_cap",277.690002
"522","06/30/2015",Jun 2015,2015 Q2,"EQ_mid_cap",273.200012
"523","07/31/2015",Jul 2015,2015 Q3,"EQ_mid_cap",273.48999
"524","08/31/2015",Aug 2015,2015 Q3,"EQ_mid_cap",258
"525","09/30/2015",Sep 2015,2015 Q3,"EQ_mid_cap",248.889999
"526","10/31/2015",Oct 2015,2015 Q4,"EQ_mid_cap",262.709991
"527","11/30/2015",Nov 2015,2015 Q4,"EQ_mid_cap",266.220001
"528","12/31/2015",Dec 2015,2015 Q4,"EQ_mid_cap",254.039993
"529","01/31/2016",Jan 2016,2016 Q1,"EQ_mid_cap",239.970001
"530","02/29/2016",Feb 2016,2016 Q1,"EQ_mid_cap",242.940002
"531","03/31/2016",Mar 2016,2016 Q1,"EQ_mid_cap",262.720001
"532","04/30/2016",Apr 2016,2016 Q2,"EQ_mid_cap",265.850006
"533","05/31/2016",May 2016,2016 Q2,"EQ_mid_cap",271.820007
"534","06/30/2016",Jun 2016,2016 Q2,"EQ_mid_cap",272.230011
"535","07/31/2016",Jul 2016,2016 Q3,"EQ_mid_cap",283.779999
"536","08/31/2016",Aug 2016,2016 Q3,"EQ_mid_cap",285.079987
"537","09/30/2016",Sep 2016,2016 Q3,"EQ_mid_cap",282.269989
"538","10/31/2016",Oct 2016,2016 Q4,"EQ_mid_cap",274.769989
"539","11/30/2016",Nov 2016,2016 Q4,"EQ_mid_cap",296.429993
"540","12/31/2016",Dec 2016,2016 Q4,"EQ_mid_cap",301.730011
"541","01/31/2017",Jan 2017,2017 Q1,"EQ_mid_cap",306.700012
"542","02/28/2017",Feb 2017,2017 Q1,"EQ_mid_cap",314.660004
"543","03/31/2017",Mar 2017,2017 Q1,"EQ_mid_cap",312.420013
"544","04/30/2017",Apr 2017,2017 Q2,"EQ_mid_cap",314.850006
"545","05/31/2017",May 2017,2017 Q2,"EQ_mid_cap",313.369995
"546","06/30/2017",Jun 2017,2017 Q2,"EQ_mid_cap",317.619995
"547","07/31/2017",Jul 2017,2017 Q3,"EQ_mid_cap",320.5
"548","08/31/2017",Aug 2017,2017 Q3,"EQ_mid_cap",315.579987
"549","09/30/2017",Sep 2017,2017 Q3,"EQ_mid_cap",326.329987
"550","10/31/2017",Oct 2017,2017 Q4,"EQ_mid_cap",333.619995
"551","11/30/2017",Nov 2017,2017 Q4,"EQ_mid_cap",345.910004
"552","12/31/2017",Dec 2017,2017 Q4,"EQ_mid_cap",345.410004
"553","01/31/2018",Jan 2018,2018 Q1,"EQ_mid_cap",355
"554","02/28/2018",Feb 2018,2018 Q1,"EQ_mid_cap",339.26001
"555","03/31/2018",Mar 2018,2018 Q1,"EQ_mid_cap",341.730011
"556","04/30/2018",Apr 2018,2018 Q2,"EQ_mid_cap",340.51001
"557","05/31/2018",May 2018,2018 Q2,"EQ_mid_cap",354.540009
"558","06/30/2018",Jun 2018,2018 Q2,"EQ_mid_cap",355.019989
"559","07/31/2018",Jul 2018,2018 Q3,"EQ_mid_cap",361.070007
"560","08/31/2018",Aug 2018,2018 Q3,"EQ_mid_cap",372.48999
"561","09/30/2018",Sep 2018,2018 Q3,"EQ_mid_cap",367.459991
"562","10/31/2018",Oct 2018,2018 Q4,"EQ_mid_cap",332.149994
"563","11/30/2018",Nov 2018,2018 Q4,"EQ_mid_cap",342.73999
"564","12/31/2018",Dec 2018,2018 Q4,"EQ_mid_cap",302.670013
"565","01/31/2019",Jan 2019,2019 Q1,"EQ_mid_cap",333.790009
"566","02/28/2019",Feb 2019,2019 Q1,"EQ_mid_cap",348.220001
"567","03/31/2019",Mar 2019,2019 Q1,"EQ_mid_cap",345.399994
"568","04/30/2019",Apr 2019,2019 Q2,"EQ_mid_cap",359.100006
"569","06/30/2013",Jun 2013,2013 Q2,"EQ_small_cap",43.41
"570","07/31/2013",Jul 2013,2013 Q3,"EQ_small_cap",46.41
"571","08/31/2013",Aug 2013,2013 Q3,"EQ_small_cap",45.235001
"572","09/30/2013",Sep 2013,2013 Q3,"EQ_small_cap",47.919998
"573","10/31/2013",Oct 2013,2013 Q4,"EQ_small_cap",49.895
"574","11/30/2013",Nov 2013,2013 Q4,"EQ_small_cap",51.955002
"575","12/31/2013",Dec 2013,2013 Q4,"EQ_small_cap",51.345001
"576","01/31/2014",Jan 2014,2014 Q1,"EQ_small_cap",49.494999
"577","02/28/2014",Feb 2014,2014 Q1,"EQ_small_cap",51.369999
"578","03/31/2014",Mar 2014,2014 Q1,"EQ_small_cap",51.919998
"579","04/30/2014",Apr 2014,2014 Q2,"EQ_small_cap",50.389999
"580","05/31/2014",May 2014,2014 Q2,"EQ_small_cap",50.380001
"581","06/30/2014",Jun 2014,2014 Q2,"EQ_small_cap",52.57
"582","07/31/2014",Jul 2014,2014 Q3,"EQ_small_cap",49.759998
"583","08/31/2014",Aug 2014,2014 Q3,"EQ_small_cap",51.895
"584","09/30/2014",Sep 2014,2014 Q3,"EQ_small_cap",49.130001
"585","10/31/2014",Oct 2014,2014 Q4,"EQ_small_cap",52.490002
"586","11/30/2014",Nov 2014,2014 Q4,"EQ_small_cap",52.830002
"587","12/31/2014",Dec 2014,2014 Q4,"EQ_small_cap",52.259998
"588","01/31/2015",Jan 2015,2015 Q1,"EQ_small_cap",50.5
"589","02/28/2015",Feb 2015,2015 Q1,"EQ_small_cap",53.764999
"590","03/31/2015",Mar 2015,2015 Q1,"EQ_small_cap",54.349998
"591","04/30/2015",Apr 2015,2015 Q2,"EQ_small_cap",52.959999
"592","05/31/2015",May 2015,2015 Q2,"EQ_small_cap",53.880001
"593","06/30/2015",Jun 2015,2015 Q2,"EQ_small_cap",54.200001
"594","07/31/2015",Jul 2015,2015 Q3,"EQ_small_cap",53.73
"595","08/31/2015",Aug 2015,2015 Q3,"EQ_small_cap",50.974998
"596","09/30/2015",Sep 2015,2015 Q3,"EQ_small_cap",48.77
"597","10/31/2015",Oct 2015,2015 Q4,"EQ_small_cap",51.945
"598","11/30/2015",Nov 2015,2015 Q4,"EQ_small_cap",53.445
"599","12/31/2015",Dec 2015,2015 Q4,"EQ_small_cap",49.5
"600","01/31/2016",Jan 2016,2016 Q1,"EQ_small_cap",46.470001
"601","02/29/2016",Feb 2016,2016 Q1,"EQ_small_cap",46.845001
"602","03/31/2016",Mar 2016,2016 Q1,"EQ_small_cap",50.615002
"603","04/30/2016",Apr 2016,2016 Q2,"EQ_small_cap",51.145
"604","05/31/2016",May 2016,2016 Q2,"EQ_small_cap",52.095001
"605","06/30/2016",Jun 2016,2016 Q2,"EQ_small_cap",52.224998
"606","07/31/2016",Jul 2016,2016 Q3,"EQ_small_cap",54.810001
"607","08/31/2016",Aug 2016,2016 Q3,"EQ_small_cap",55.580002
"608","09/30/2016",Sep 2016,2016 Q3,"EQ_small_cap",55.77
"609","10/31/2016",Oct 2016,2016 Q4,"EQ_small_cap",53.299999
"610","11/30/2016",Nov 2016,2016 Q4,"EQ_small_cap",60.009998
"611","12/31/2016",Dec 2016,2016 Q4,"EQ_small_cap",60.415001
"612","01/31/2017",Jan 2017,2017 Q1,"EQ_small_cap",60.040001
"613","02/28/2017",Feb 2017,2017 Q1,"EQ_small_cap",61.07
"614","03/31/2017",Mar 2017,2017 Q1,"EQ_small_cap",60.650002
"615","04/30/2017",Apr 2017,2017 Q2,"EQ_small_cap",61.18
"616","05/31/2017",May 2017,2017 Q2,"EQ_small_cap",60.119999
"617","06/30/2017",Jun 2017,2017 Q2,"EQ_small_cap",61.575001
"618","07/31/2017",Jul 2017,2017 Q3,"EQ_small_cap",62.240002
"619","08/31/2017",Aug 2017,2017 Q3,"EQ_small_cap",60.674999
"620","09/30/2017",Sep 2017,2017 Q3,"EQ_small_cap",65.040001
"621","10/31/2017",Oct 2017,2017 Q4,"EQ_small_cap",65.709999
"622","11/30/2017",Nov 2017,2017 Q4,"EQ_small_cap",68.129997
"623","12/31/2017",Dec 2017,2017 Q4,"EQ_small_cap",66.5
"624","01/31/2018",Jan 2018,2018 Q1,"EQ_small_cap",68.169998
"625","02/28/2018",Feb 2018,2018 Q1,"EQ_small_cap",65.599998
"626","03/31/2018",Mar 2018,2018 Q1,"EQ_small_cap",66.495003
"627","04/30/2018",Apr 2018,2018 Q2,"EQ_small_cap",67.32
"628","05/31/2018",May 2018,2018 Q2,"EQ_small_cap",71.815002
"629","06/30/2018",Jun 2018,2018 Q2,"EQ_small_cap",72.300003
"630","07/31/2018",Jul 2018,2018 Q3,"EQ_small_cap",74.57
"631","08/31/2018",Aug 2018,2018 Q3,"EQ_small_cap",78.120003
"632","09/30/2018",Sep 2018,2018 Q3,"EQ_small_cap",75.470001
"633","10/31/2018",Oct 2018,2018 Q4,"EQ_small_cap",67.540001
"634","11/30/2018",Nov 2018,2018 Q4,"EQ_small_cap",68.589996
"635","12/31/2018",Dec 2018,2018 Q4,"EQ_small_cap",59.970001
"636","01/31/2019",Jan 2019,2019 Q1,"EQ_small_cap",66.300003
"637","02/28/2019",Feb 2019,2019 Q1,"EQ_small_cap",69.190002
"638","03/31/2019",Mar 2019,2019 Q1,"EQ_small_cap",66.669998
"639","04/30/2019",Apr 2019,2019 Q2,"EQ_small_cap",69.209999
"640","06/30/2013",Jun 2013,2013 Q2,"EQ_deved_intl",25.129999
"641","07/31/2013",Jul 2013,2013 Q3,"EQ_deved_intl",26.459999
"642","08/31/2013",Aug 2013,2013 Q3,"EQ_deved_intl",26.16
"643","09/30/2013",Sep 2013,2013 Q3,"EQ_deved_intl",28.01
"644","10/31/2013",Oct 2013,2013 Q4,"EQ_deved_intl",28.91
"645","11/30/2013",Nov 2013,2013 Q4,"EQ_deved_intl",29.049999
"646","12/31/2013",Dec 2013,2013 Q4,"EQ_deved_intl",29.34
"647","01/31/2014",Jan 2014,2014 Q1,"EQ_deved_intl",27.82
"648","02/28/2014",Feb 2014,2014 Q1,"EQ_deved_intl",29.49
"649","03/31/2014",Mar 2014,2014 Q1,"EQ_deved_intl",29.389999
"650","04/30/2014",Apr 2014,2014 Q2,"EQ_deved_intl",29.82
"651","05/31/2014",May 2014,2014 Q2,"EQ_deved_intl",30.360001
"652","06/30/2014",Jun 2014,2014 Q2,"EQ_deved_intl",30.26
"653","07/31/2014",Jul 2014,2014 Q3,"EQ_deved_intl",29.6
"654","08/31/2014",Aug 2014,2014 Q3,"EQ_deved_intl",29.68
"655","09/30/2014",Sep 2014,2014 Q3,"EQ_deved_intl",28.370001
"656","10/31/2014",Oct 2014,2014 Q4,"EQ_deved_intl",28.23
"657","11/30/2014",Nov 2014,2014 Q4,"EQ_deved_intl",28.17
"658","12/31/2014",Dec 2014,2014 Q4,"EQ_deved_intl",26.9
"659","01/31/2015",Jan 2015,2015 Q1,"EQ_deved_intl",26.91
"660","02/28/2015",Feb 2015,2015 Q1,"EQ_deved_intl",28.57
"661","03/31/2015",Mar 2015,2015 Q1,"EQ_deved_intl",28.23
"662","04/30/2015",Apr 2015,2015 Q2,"EQ_deved_intl",29.4
"663","05/31/2015",May 2015,2015 Q2,"EQ_deved_intl",29.34
"664","06/30/2015",Jun 2015,2015 Q2,"EQ_deved_intl",28.120001
"665","07/31/2015",Jul 2015,2015 Q3,"EQ_deved_intl",28.379999
"666","08/31/2015",Aug 2015,2015 Q3,"EQ_deved_intl",26.41
"667","09/30/2015",Sep 2015,2015 Q3,"EQ_deved_intl",25.33
"668","10/31/2015",Oct 2015,2015 Q4,"EQ_deved_intl",26.99
"669","11/30/2015",Nov 2015,2015 Q4,"EQ_deved_intl",26.719999
"670","12/31/2015",Dec 2015,2015 Q4,"EQ_deved_intl",25.75
"671","01/31/2016",Jan 2016,2016 Q1,"EQ_deved_intl",24.200001
"672","02/29/2016",Feb 2016,2016 Q1,"EQ_deved_intl",23.610001
"673","03/31/2016",Mar 2016,2016 Q1,"EQ_deved_intl",25.309999
"674","04/30/2016",Apr 2016,2016 Q2,"EQ_deved_intl",25.940001
"675","05/31/2016",May 2016,2016 Q2,"EQ_deved_intl",25.85
"676","06/30/2016",Jun 2016,2016 Q2,"EQ_deved_intl",24.93
"677","07/31/2016",Jul 2016,2016 Q3,"EQ_deved_intl",25.950001
"678","08/31/2016",Aug 2016,2016 Q3,"EQ_deved_intl",26.07
"679","09/30/2016",Sep 2016,2016 Q3,"EQ_deved_intl",26.469999
"680","10/31/2016",Oct 2016,2016 Q4,"EQ_deved_intl",25.870001
"681","11/30/2016",Nov 2016,2016 Q4,"EQ_deved_intl",25.52
"682","12/31/2016",Dec 2016,2016 Q4,"EQ_deved_intl",25.700001
"683","01/31/2017",Jan 2017,2017 Q1,"EQ_deved_intl",26.620001
"684","02/28/2017",Feb 2017,2017 Q1,"EQ_deved_intl",26.940001
"685","03/31/2017",Mar 2017,2017 Q1,"EQ_deved_intl",27.73
"686","04/30/2017",Apr 2017,2017 Q2,"EQ_deved_intl",28.299999
"687","05/31/2017",May 2017,2017 Q2,"EQ_deved_intl",29.32
"688","06/30/2017",Jun 2017,2017 Q2,"EQ_deved_intl",29.129999
"689","07/31/2017",Jul 2017,2017 Q3,"EQ_deved_intl",29.940001
"690","08/31/2017",Aug 2017,2017 Q3,"EQ_deved_intl",29.870001
"691","09/30/2017",Sep 2017,2017 Q3,"EQ_deved_intl",30.67
"692","10/31/2017",Oct 2017,2017 Q4,"EQ_deved_intl",31.18
"693","11/30/2017",Nov 2017,2017 Q4,"EQ_deved_intl",31.440001
"694","12/31/2017",Dec 2017,2017 Q4,"EQ_deved_intl",31.700001
"695","01/31/2018",Jan 2018,2018 Q1,"EQ_deved_intl",33.220001
"696","02/28/2018",Feb 2018,2018 Q1,"EQ_deved_intl",31.559999
"697","03/31/2018",Mar 2018,2018 Q1,"EQ_deved_intl",31.43
"698","04/30/2018",Apr 2018,2018 Q2,"EQ_deved_intl",31.870001
"699","05/31/2018",May 2018,2018 Q2,"EQ_deved_intl",31.35
"700","06/30/2018",Jun 2018,2018 Q2,"EQ_deved_intl",30.4
"701","07/31/2018",Jul 2018,2018 Q3,"EQ_deved_intl",31.049999
"702","08/31/2018",Aug 2018,2018 Q3,"EQ_deved_intl",30.530001
"703","09/30/2018",Sep 2018,2018 Q3,"EQ_deved_intl",30.77
"704","10/31/2018",Oct 2018,2018 Q4,"EQ_deved_intl",28.059999
"705","11/30/2018",Nov 2018,2018 Q4,"EQ_deved_intl",28.309999
"706","12/31/2018",Dec 2018,2018 Q4,"EQ_deved_intl",26.450001
"707","01/31/2019",Jan 2019,2019 Q1,"EQ_deved_intl",28.459999
"708","02/28/2019",Feb 2019,2019 Q1,"EQ_deved_intl",29.09
"709","03/31/2019",Mar 2019,2019 Q1,"EQ_deved_intl",29.209999
"710","04/30/2019",Apr 2019,2019 Q2,"EQ_deved_intl",30
"711","06/30/2013",Jun 2013,2013 Q2,"EQ_deving_intl",29.805
"712","07/31/2013",Jul 2013,2013 Q3,"EQ_deving_intl",30.504999
"713","08/31/2013",Aug 2013,2013 Q3,"EQ_deving_intl",29.41
"714","09/30/2013",Sep 2013,2013 Q3,"EQ_deving_intl",31.565001
"715","10/31/2013",Oct 2013,2013 Q4,"EQ_deving_intl",32.959999
"716","11/30/2013",Nov 2013,2013 Q4,"EQ_deving_intl",32.525002
"717","12/31/2013",Dec 2013,2013 Q4,"EQ_deving_intl",32.330002
"718","01/31/2014",Jan 2014,2014 Q1,"EQ_deving_intl",29.74
"719","02/28/2014",Feb 2014,2014 Q1,"EQ_deving_intl",30.565001
"720","03/31/2014",Mar 2014,2014 Q1,"EQ_deving_intl",31.684999
"721","04/30/2014",Apr 2014,2014 Q2,"EQ_deving_intl",31.91
"722","05/31/2014",May 2014,2014 Q2,"EQ_deving_intl",32.945
"723","06/30/2014",Jun 2014,2014 Q2,"EQ_deving_intl",33.82
"724","07/31/2014",Jul 2014,2014 Q3,"EQ_deving_intl",34.32
"725","08/31/2014",Aug 2014,2014 Q3,"EQ_deving_intl",35.57
"726","09/30/2014",Sep 2014,2014 Q3,"EQ_deving_intl",33.244999
"727","10/31/2014",Oct 2014,2014 Q4,"EQ_deving_intl",33.865002
"728","11/30/2014",Nov 2014,2014 Q4,"EQ_deving_intl",33.334999
"729","12/31/2014",Dec 2014,2014 Q4,"EQ_deving_intl",31.42
"730","01/31/2015",Jan 2015,2015 Q1,"EQ_deving_intl",31.535
"731","02/28/2015",Feb 2015,2015 Q1,"EQ_deving_intl",32.880001
"732","03/31/2015",Mar 2015,2015 Q1,"EQ_deving_intl",32.110001
"733","04/30/2015",Apr 2015,2015 Q2,"EQ_deving_intl",34.404999
"734","05/31/2015",May 2015,2015 Q2,"EQ_deving_intl",33.395
"735","06/30/2015",Jun 2015,2015 Q2,"EQ_deving_intl",32.220001
"736","07/31/2015",Jul 2015,2015 Q3,"EQ_deving_intl",30.1
"737","08/31/2015",Aug 2015,2015 Q3,"EQ_deving_intl",27.15
"738","09/30/2015",Sep 2015,2015 Q3,"EQ_deving_intl",26.209999
"739","10/31/2015",Oct 2015,2015 Q4,"EQ_deving_intl",27.99
"740","11/30/2015",Nov 2015,2015 Q4,"EQ_deving_intl",27.27
"741","12/31/2015",Dec 2015,2015 Q4,"EQ_deving_intl",26.040001
"742","01/31/2016",Jan 2016,2016 Q1,"EQ_deving_intl",24.465
"743","02/29/2016",Feb 2016,2016 Q1,"EQ_deving_intl",24.455
"744","03/31/2016",Mar 2016,2016 Q1,"EQ_deving_intl",27.360001
"745","04/30/2016",Apr 2016,2016 Q2,"EQ_deving_intl",27.74
"746","05/31/2016",May 2016,2016 Q2,"EQ_deving_intl",26.875
"747","06/30/2016",Jun 2016,2016 Q2,"EQ_deving_intl",27.780001
"748","07/31/2016",Jul 2016,2016 Q3,"EQ_deving_intl",29.125
